year,name1,name2,score,sic1,sic2,size1,size2,gvkey1,gvkey2
2009,ORACLE CORP,MICROSOFT CORP,0.1014,73,73,336.8038301444923,460.1555823849147,12142,12141
2009,ORACLE CORP,INTUIT INC,0.0233,73,73,336.8038301444923,97.90888723706342,12142,27928
2009,US CELLULAR CORP,AT&T INC,0.0617,48,48,60.58185702006831,406.7322533682324,14369,9899
2009,WESTERN DIGITAL CORP,APPLE INC,0.0796,35,36,77.2172260574025,408.3858985077717,11399,1690
2009,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.1195,35,36,77.2172260574025,79.08804587293835,11399,7343
2010,APPLE INC,WESTERN DIGITAL CORP,0.0823,36,35,509.8102465623852,83.46831734257017,1690,11399
2010,APPLE INC,MICROSOFT CORP,0.0376,36,73,509.8102465623852,446.5990147772384,1690,12141
2010,APPLE INC,ORACLE CORP,0.0162,36,73,509.8102465623852,416.44562670293465,1690,12142
2010,APPLE INC,INTUIT INC,0.0126,36,73,509.8102465623852,111.69590301349463,1690,27928
2010,APPLE INC,EBAY INC,0.0026,36,73,509.8102465623852,190.04017812031222,1690,114524
2010,AT&T INC,US CELLULAR CORP,0.0414,48,48,416.7346110656037,65.36219993237681,9899,14369
2010,EBAY INC,APPLE INC,0.0026,73,36,190.04017812031222,509.8102465623852,114524,1690
2010,EBAY INC,INTUIT INC,0.0507,73,73,190.04017812031222,111.69590301349463,114524,27928
2010,INTUIT INC,APPLE INC,0.0126,73,36,111.69590301349463,509.8102465623852,27928,1690
2010,INTUIT INC,MICROSOFT CORP,0.0138,73,73,111.69590301349463,446.5990147772384,27928,12141
2010,INTUIT INC,EBAY INC,0.0507,73,73,111.69590301349463,190.04017812031222,27928,114524
2010,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0733,36,35,80.14348538714798,83.46831734257017,7343,11399
2010,MICRON TECHNOLOGY INC,ORACLE CORP,0.0012,36,73,80.14348538714798,416.44562670293465,7343,12142
2010,MICROSOFT CORP,APPLE INC,0.0376,73,36,446.5990147772384,509.8102465623852,12141,1690
2010,MICROSOFT CORP,ORACLE CORP,0.0997,73,73,446.5990147772384,416.44562670293465,12141,12142
2010,MICROSOFT CORP,INTUIT INC,0.0138,73,73,446.5990147772384,111.69590301349463,12141,27928
2010,ORACLE CORP,APPLE INC,0.0162,73,36,416.44562670293465,509.8102465623852,12142,1690
2010,ORACLE CORP,MICRON TECHNOLOGY INC,0.0012,73,36,416.44562670293465,80.14348538714798,12142,7343
2010,ORACLE CORP,MICROSOFT CORP,0.0997,73,73,416.44562670293465,446.5990147772384,12142,12141
2010,US CELLULAR CORP,AT&T INC,0.0414,48,48,65.36219993237681,416.7346110656037,14369,9899
2010,WESTERN DIGITAL CORP,APPLE INC,0.0823,35,36,83.46831734257017,509.8102465623852,11399,1690
2010,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0733,35,36,83.46831734257017,80.14348538714798,11399,7343
2011,APPLE INC,WESTERN DIGITAL CORP,0.044,36,35,595.274647234367,92.06812694955839,1690,11399
2011,APPLE INC,MICROSOFT CORP,0.0347,36,73,595.274647234367,466.6647619008746,1690,12141
2011,APPLE INC,ORACLE CORP,0.0433,36,73,595.274647234367,360.32672673561143,1690,12142
2011,APPLE INC,INTUIT INC,0.0134,36,73,595.274647234367,118.48155932464765,1690,27928
2011,APPLE INC,EBAY INC,0.0159,36,73,595.274647234367,197.53265732531418,1690,114524
2011,AT&T INC,US CELLULAR CORP,0.0647,48,48,423.3411424371602,60.73896533527716,9899,14369
2011,EBAY INC,APPLE INC,0.0159,73,36,197.53265732531418,595.274647234367,114524,1690
2011,EBAY INC,INTUIT INC,0.0956,73,73,197.53265732531418,118.48155932464765,114524,27928
2011,INTUIT INC,APPLE INC,0.0134,73,36,118.48155932464765,595.274647234367,27928,1690
2011,INTUIT INC,MICROSOFT CORP,0.0262,73,73,118.48155932464765,466.6647619008746,27928,12141
2011,INTUIT INC,ORACLE CORP,0.0067,73,73,118.48155932464765,360.32672673561143,27928,12142
2011,INTUIT INC,EBAY INC,0.0956,73,73,118.48155932464765,197.53265732531418,27928,114524
2011,MICRON TECHNOLOGY INC,ORACLE CORP,0.002,36,73,76.27065621849599,360.32672673561143,7343,12142
2011,MICROSOFT CORP,APPLE INC,0.0347,73,36,466.6647619008746,595.274647234367,12141,1690
2011,MICROSOFT CORP,ORACLE CORP,0.1265,73,73,466.6647619008746,360.32672673561143,12141,12142
2011,MICROSOFT CORP,INTUIT INC,0.0262,73,73,466.6647619008746,118.48155932464765,12141,27928
2011,ORACLE CORP,APPLE INC,0.0433,73,36,360.32672673561143,595.274647234367,12142,1690
2011,ORACLE CORP,MICRON TECHNOLOGY INC,0.002,73,36,360.32672673561143,76.27065621849599,12142,7343
2011,ORACLE CORP,MICROSOFT CORP,0.1265,73,73,360.32672673561143,466.6647619008746,12142,12141
2011,ORACLE CORP,INTUIT INC,0.0067,73,73,360.32672673561143,118.48155932464765,12142,27928
2011,US CELLULAR CORP,AT&T INC,0.0647,48,48,60.73896533527716,423.3411424371602,14369,9899
2011,WESTERN DIGITAL CORP,APPLE INC,0.044,35,36,92.06812694955839,595.274647234367,11399,1690
2012,APPLE INC,WESTERN DIGITAL CORP,0.0454,36,35,791.5493369588531,86.59145454373659,1690,11399
2012,APPLE INC,MICROSOFT CORP,0.0235,36,73,791.5493369588531,506.3346620566283,1690,12141
2012,APPLE INC,ORACLE CORP,0.0194,36,73,791.5493369588531,396.15890751060994,1690,12142
2012,APPLE INC,INTUIT INC,0.008,36,73,791.5493369588531,130.89181708571397,1690,27928
2012,APPLE INC,EBAY INC,0.0048,36,73,791.5493369588531,256.8871810737157,1690,114524
2012,AT&T INC,WESTERN DIGITAL CORP,0.0331,48,35,433.76125397504103,86.59145454373659,9899,11399
2012,AT&T INC,US CELLULAR CORP,0.0777,48,48,433.76125397504103,54.46173262025365,9899,14369
2012,EBAY INC,APPLE INC,0.0048,73,36,256.8871810737157,791.5493369588531,114524,1690
2012,EBAY INC,INTUIT INC,0.0726,73,73,256.8871810737157,130.89181708571397,114524,27928
2012,INTUIT INC,APPLE INC,0.008,73,36,130.89181708571397,791.5493369588531,27928,1690
2012,INTUIT INC,MICROSOFT CORP,0.0402,73,73,130.89181708571397,506.3346620566283,27928,12141
2012,INTUIT INC,EBAY INC,0.0726,73,73,130.89181708571397,256.8871810737157,27928,114524
2012,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0304,36,35,79.49790563279011,86.59145454373659,7343,11399
2012,MICROSOFT CORP,APPLE INC,0.0235,73,36,506.3346620566283,791.5493369588531,12141,1690
2012,MICROSOFT CORP,ORACLE CORP,0.091,73,73,506.3346620566283,396.15890751060994,12141,12142
2012,MICROSOFT CORP,INTUIT INC,0.0402,73,73,506.3346620566283,130.89181708571397,12141,27928
2012,ORACLE CORP,APPLE INC,0.0194,73,36,396.15890751060994,791.5493369588531,12142,1690
2012,ORACLE CORP,MICROSOFT CORP,0.091,73,73,396.15890751060994,506.3346620566283,12142,12141
2012,US CELLULAR CORP,AT&T INC,0.0777,48,48,54.46173262025365,433.76125397504103,14369,9899
2012,WESTERN DIGITAL CORP,APPLE INC,0.0454,35,36,86.59145454373659,791.5493369588531,11399,1690
2012,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0304,35,36,86.59145454373659,79.49790563279011,11399,7343
2012,WESTERN DIGITAL CORP,AT&T INC,0.0331,35,48,86.59145454373659,433.76125397504103,11399,9899
2013,APPLE INC,WESTERN DIGITAL CORP,0.023,36,35,654.7517069469923,121.30675991056722,1690,11399
2013,APPLE INC,MICROSOFT CORP,0.0217,36,73,654.7517069469923,536.3681198579945,1690,12141
2013,APPLE INC,INTUIT INC,0.0161,36,73,654.7517069469923,138.36268196302063,1690,27928
2013,APPLE INC,EBAY INC,0.0102,36,73,654.7517069469923,266.44945111596684,1690,114524
2013,AT&T INC,WESTERN DIGITAL CORP,0.0309,48,35,428.6691854565709,121.30675991056722,9899,11399
2013,AT&T INC,US CELLULAR CORP,0.0487,48,48,428.6691854565709,59.34183263095268,9899,14369
2013,EBAY INC,APPLE INC,0.0102,73,36,266.44945111596684,654.7517069469923,114524,1690
2013,EBAY INC,INTUIT INC,0.0893,73,73,266.44945111596684,138.36268196302063,114524,27928
2013,INTUIT INC,APPLE INC,0.0161,73,36,138.36268196302063,654.7517069469923,27928,1690
2013,INTUIT INC,MICROSOFT CORP,0.0379,73,73,138.36268196302063,536.3681198579945,27928,12141
2013,INTUIT INC,EBAY INC,0.0893,73,73,138.36268196302063,266.44945111596684,27928,114524
2013,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0671,36,35,119.04834312160754,121.30675991056722,7343,11399
2013,MICROSOFT CORP,APPLE INC,0.0217,73,36,536.3681198579945,654.7517069469923,12141,1690
2013,MICROSOFT CORP,ORACLE CORP,0.0769,73,73,536.3681198579945,433.10192795691876,12141,12142
2013,MICROSOFT CORP,INTUIT INC,0.0379,73,73,536.3681198579945,138.36268196302063,12141,27928
2013,ORACLE CORP,MICROSOFT CORP,0.0769,73,73,433.10192795691876,536.3681198579945,12142,12141
2013,US CELLULAR CORP,AT&T INC,0.0487,48,48,59.34183263095268,428.6691854565709,14369,9899
2013,WESTERN DIGITAL CORP,APPLE INC,0.023,35,36,121.30675991056722,654.7517069469923,11399,1690
2013,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0671,35,36,121.30675991056722,119.04834312160754,11399,7343
2013,WESTERN DIGITAL CORP,AT&T INC,0.0309,35,48,121.30675991056722,428.6691854565709,11399,9899
2014,APPLE INC,WESTERN DIGITAL CORP,0.012,36,35,768.7754683586098,146.96326071505084,1690,11399
2014,APPLE INC,MICROSOFT CORP,0.0218,36,73,768.7754683586098,586.1452891561955,1690,12141
2014,APPLE INC,ORACLE CORP,0.0129,36,73,768.7754683586098,434.59989645649944,1690,12142
2014,APPLE INC,INTUIT INC,0.0228,36,73,768.7754683586098,152.83112084912548,1690,27928
2014,APPLE INC,EBAY INC,0.0191,36,73,768.7754683586098,262.08945037906426,1690,114524
2014,AT&T INC,US CELLULAR CORP,0.0481,48,48,417.4067652422514,57.86973647771346,9899,14369
2014,EBAY INC,APPLE INC,0.0191,73,36,262.08945037906426,768.7754683586098,114524,1690
2014,EBAY INC,INTUIT INC,0.1069,73,73,262.08945037906426,152.83112084912548,114524,27928
2014,INTUIT INC,APPLE INC,0.0228,73,36,152.83112084912548,768.7754683586098,27928,1690
2014,INTUIT INC,MICROSOFT CORP,0.0307,73,73,152.83112084912548,586.1452891561955,27928,12141
2014,INTUIT INC,EBAY INC,0.1069,73,73,152.83112084912548,262.08945037906426,27928,114524
2014,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0671,36,35,187.02887477606234,146.96326071505084,7343,11399
2014,MICROSOFT CORP,APPLE INC,0.0218,73,36,586.1452891561955,768.7754683586098,12141,1690
2014,MICROSOFT CORP,ORACLE CORP,0.0511,73,73,586.1452891561955,434.59989645649944,12141,12142
2014,MICROSOFT CORP,INTUIT INC,0.0307,73,73,586.1452891561955,152.83112084912548,12141,27928
2014,ORACLE CORP,APPLE INC,0.0129,73,36,434.59989645649944,768.7754683586098,12142,1690
2014,ORACLE CORP,MICROSOFT CORP,0.0511,73,73,434.59989645649944,586.1452891561955,12142,12141
2014,US CELLULAR CORP,AT&T INC,0.0481,48,48,57.86973647771346,417.4067652422514,14369,9899
2014,WESTERN DIGITAL CORP,APPLE INC,0.012,35,36,146.96326071505084,768.7754683586098,11399,1690
2014,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0671,35,36,146.96326071505084,187.02887477606234,11399,7343
2015,APPLE INC,WESTERN DIGITAL CORP,0.0386,36,35,784.433844183179,134.30040953027657,1690,11399
2015,APPLE INC,MICROSOFT CORP,0.0433,36,73,784.433844183179,595.3083654712068,1690,12141
2015,APPLE INC,ORACLE CORP,0.012,36,73,784.433844183179,407.51220840607954,1690,12142
2015,APPLE INC,INTUIT INC,0.0485,36,73,784.433844183179,171.38542417603662,1690,27928
2015,AT&T INC,MICROSOFT CORP,0.015,48,73,459.834084643581,595.3083654712068,9899,12141
2015,AT&T INC,US CELLULAR CORP,0.0151,48,48,459.834084643581,58.67444750485513,9899,14369
2015,EBAY INC,INTUIT INC,0.0143,73,73,180.37826920114296,171.38542417603662,114524,27928
2015,INTUIT INC,APPLE INC,0.0485,73,36,171.38542417603662,784.433844183179,27928,1690
2015,INTUIT INC,MICROSOFT CORP,0.0494,73,73,171.38542417603662,595.3083654712068,27928,12141
2015,INTUIT INC,ORACLE CORP,0.0117,73,73,171.38542417603662,407.51220840607954,27928,12142
2015,INTUIT INC,EBAY INC,0.0143,73,73,171.38542417603662,180.37826920114296,27928,114524
2015,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.074,36,35,130.5756102800213,134.30040953027657,7343,11399
2015,MICROSOFT CORP,APPLE INC,0.0433,73,36,595.3083654712068,784.433844183179,12141,1690
2015,MICROSOFT CORP,AT&T INC,0.015,73,48,595.3083654712068,459.834084643581,12141,9899
2015,MICROSOFT CORP,ORACLE CORP,0.0857,73,73,595.3083654712068,407.51220840607954,12141,12142
2015,MICROSOFT CORP,US CELLULAR CORP,0.0049,73,48,595.3083654712068,58.67444750485513,12141,14369
2015,MICROSOFT CORP,INTUIT INC,0.0494,73,73,595.3083654712068,171.38542417603662,12141,27928
2015,ORACLE CORP,APPLE INC,0.012,73,36,407.51220840607954,784.433844183179,12142,1690
2015,ORACLE CORP,MICROSOFT CORP,0.0857,73,73,407.51220840607954,595.3083654712068,12142,12141
2015,ORACLE CORP,INTUIT INC,0.0117,73,73,407.51220840607954,171.38542417603662,12142,27928
2015,US CELLULAR CORP,AT&T INC,0.0151,48,48,58.67444750485513,459.834084643581,14369,9899
2015,US CELLULAR CORP,MICROSOFT CORP,0.0049,48,73,58.67444750485513,595.3083654712068,14369,12141
2015,WESTERN DIGITAL CORP,APPLE INC,0.0386,35,36,134.30040953027657,784.433844183179,11399,1690
2015,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.074,35,36,134.30040953027657,130.5756102800213,11399,7343
2016,APPLE INC,WESTERN DIGITAL CORP,0.0063,36,35,776.693997852436,115.85266505350664,1690,11399
2016,APPLE INC,MICROSOFT CORP,0.0379,36,73,776.693997852436,632.0880951259879,1690,12141
2016,APPLE INC,ORACLE CORP,0.016,36,73,776.693997852436,433.3340858967824,1690,12142
2016,APPLE INC,INTUIT INC,0.0505,36,73,776.693997852436,169.1718193730859,1690,27928
2016,APPLE INC,EBAY INC,0.0058,36,73,776.693997852436,179.6469593397005,1690,114524
2016,AT&T INC,MICROSOFT CORP,0.0049,48,73,510.9710508629623,632.0880951259879,9899,12141
2016,AT&T INC,US CELLULAR CORP,0.0336,48,48,510.9710508629623,60.96064304122783,9899,14369
2016,EBAY INC,APPLE INC,0.0058,73,36,179.6469593397005,776.693997852436,114524,1690
2016,EBAY INC,INTUIT INC,0.0114,73,73,179.6469593397005,169.1718193730859,114524,27928
2016,INTUIT INC,APPLE INC,0.0505,73,36,169.1718193730859,776.693997852436,27928,1690
2016,INTUIT INC,MICROSOFT CORP,0.0456,73,73,169.1718193730859,632.0880951259879,27928,12141
2016,INTUIT INC,ORACLE CORP,0.0202,73,73,169.1718193730859,433.3340858967824,27928,12142
2016,INTUIT INC,EBAY INC,0.0114,73,73,169.1718193730859,179.6469593397005,27928,114524
2016,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0568,36,35,130.9564813210862,115.85266505350664,7343,11399
2016,MICROSOFT CORP,APPLE INC,0.0379,73,36,632.0880951259879,776.693997852436,12141,1690
2016,MICROSOFT CORP,AT&T INC,0.0049,73,48,632.0880951259879,510.9710508629623,12141,9899
2016,MICROSOFT CORP,ORACLE CORP,0.0865,73,73,632.0880951259879,433.3340858967824,12141,12142
2016,MICROSOFT CORP,INTUIT INC,0.0456,73,73,632.0880951259879,169.1718193730859,12141,27928
2016,ORACLE CORP,APPLE INC,0.016,73,36,433.3340858967824,776.693997852436,12142,1690
2016,ORACLE CORP,MICROSOFT CORP,0.0865,73,73,433.3340858967824,632.0880951259879,12142,12141
2016,ORACLE CORP,INTUIT INC,0.0202,73,73,433.3340858967824,169.1718193730859,12142,27928
2016,US CELLULAR CORP,AT&T INC,0.0336,48,48,60.96064304122783,510.9710508629623,14369,9899
2016,WESTERN DIGITAL CORP,APPLE INC,0.0063,35,36,115.85266505350664,776.693997852436,11399,1690
2016,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0568,35,36,115.85266505350664,130.9564813210862,11399,7343
2017,APPLE INC,WESTERN DIGITAL CORP,0.0321,36,35,888.8476236791096,161.3951672138915,1690,11399
2017,APPLE INC,MICROSOFT CORP,0.0445,36,73,888.8476236791096,728.9118190837628,1690,12141
2017,APPLE INC,ORACLE CORP,0.0017,36,73,888.8476236791096,432.1340532751382,1690,12142
2017,APPLE INC,INTUIT INC,0.0509,36,73,888.8476236791096,187.29710697178427,1690,27928
2017,APPLE INC,EBAY INC,0.0073,36,73,888.8476236791096,197.0646086947121,1690,114524
2017,AT&T INC,US CELLULAR CORP,0.0184,48,48,488.5702037578632,56.555724732338106,9899,14369
2017,EBAY INC,APPLE INC,0.0073,73,36,197.0646086947121,888.8476236791096,114524,1690
2017,EBAY INC,INTUIT INC,0.0478,73,73,197.0646086947121,187.29710697178427,114524,27928
2017,INTUIT INC,APPLE INC,0.0509,73,36,187.29710697178427,888.8476236791096,27928,1690
2017,INTUIT INC,MICROSOFT CORP,0.0423,73,73,187.29710697178427,728.9118190837628,27928,12141
2017,INTUIT INC,ORACLE CORP,0.0231,73,73,187.29710697178427,432.1340532751382,27928,12142
2017,INTUIT INC,EBAY INC,0.0478,73,73,187.29710697178427,197.0646086947121,27928,114524
2017,MICRON TECHNOLOGY INC,WESTERN DIGITAL CORP,0.0788,36,35,188.54877353088244,161.3951672138915,7343,11399
2017,MICRON TECHNOLOGY INC,MICROSOFT CORP,0.0066,36,73,188.54877353088244,728.9118190837628,7343,12141
2017,MICROSOFT CORP,APPLE INC,0.0445,73,36,728.9118190837628,888.8476236791096,12141,1690
2017,MICROSOFT CORP,MICRON TECHNOLOGY INC,0.0066,73,36,728.9118190837628,188.54877353088244,12141,7343
2017,MICROSOFT CORP,ORACLE CORP,0.1292,73,73,728.9118190837628,432.1340532751382,12141,12142
2017,MICROSOFT CORP,INTUIT INC,0.0423,73,73,728.9118190837628,187.29710697178427,12141,27928
2017,ORACLE CORP,APPLE INC,0.0017,73,36,432.1340532751382,888.8476236791096,12142,1690
2017,ORACLE CORP,MICROSOFT CORP,0.1292,73,73,432.1340532751382,728.9118190837628,12142,12141
2017,ORACLE CORP,INTUIT INC,0.0231,73,73,432.1340532751382,187.29710697178427,12142,27928
2017,US CELLULAR CORP,AT&T INC,0.0184,48,48,56.555724732338106,488.5702037578632,14369,9899
2017,WESTERN DIGITAL CORP,APPLE INC,0.0321,35,36,161.3951672138915,888.8476236791096,11399,1690
2017,WESTERN DIGITAL CORP,MICRON TECHNOLOGY INC,0.0788,35,36,161.3951672138915,188.54877353088244,11399,7343
